,StartDateAndTime,EndDateAndTime,StartUnix,EndUnix,Time_diff,Pump_num,Elevation_dif,volume_per_foot,observed_pumping_flow_rate,avg_flow_rate_pump,average_observed_pumping_flow_rate,Time_to_Fill,Inflow,Avg_Inflow,Actual_Pump_Flow_Rate,Average_Pump_1_Flow_Rate,Average_Pump_2_Flow_Rate,Average_Pump_Flow_Rate(1&2)
153,9/1/22 23:21,9/1/22 23:22,1662074475,1662074555,1.333333333,974,2.2,147,243,250.7792208,211.5165883,3.183333333,101.591623,83.94307671,345,335.6103896,0,298.2922078
154,9/1/22 23:25,9/1/22 23:28,1662074750,1662074896,2.433333333,975,2.2,147,133,177.2179487,211.2953067,3.25,99.50769231,84.04349358,233,0,260.6153846,297.8709677
155,9/1/22 23:31,9/1/22 23:32,1662075079,1662075160,1.35,974,2.2,147,240,250.6410256,211.5475229,3.05,106.0327869,84.18445059,346,335.7435897,0,298.1794872
156,9/1/22 23:36,9/1/22 23:38,1662075369,1662075487,1.966666667,975,2.2,147,164,177.0506329,211.3277975,3.483333333,92.84210526,84.23959489,257,0,260.5696203,297.9171975
157,9/1/22 23:41,9/1/22 23:43,1662075705,1662075783,1.3,974,2.2,147,249,250.6202532,211.5764839,3.633333333,89.00917431,84.2697821,338,335.7721519,0,298.1708861
158,9/1/22 23:46,9/1/22 23:48,1662076005,1662076121,1.933333333,975,2.2,147,167,176.925,211.35855,3.7,87.40540541,84.289503,254,0,260.4875,297.8930818
159,9/1/22 23:51,9/1/22 23:53,1662076305,1662076388,1.383333333,974,2.2,147,234,250.4125,211.6026372,3.066666667,105.4565217,84.42179687,339,335.8125,0,298.15
160,9/1/22 23:56,9/1/22 23:58,1662076606,1662076720,1.9,975,2.2,147,170,176.8395062,211.3867172,3.633333333,89.00917431,84.45028989,259,0,260.4691358,297.9068323
161,9/2/22 0:02,9/2/22 0:03,1662076959,1662077034,1.25,974,2.2,147,259,250.5185185,211.6282715,3.983333333,81.18828452,84.43015406,340,335.8641975,0,298.1666667
162,9/2/22 0:07,9/2/22 0:09,1662077271,1662077384,1.883333333,975,2.2,147,172,176.7804878,211.4144814,3.95,81.87341772,84.41446856,254,0,260.3902439,297.8957055
163,9/2/22 0:13,9/2/22 0:15,1662077630,1662077706,1.266666667,974,2.2,147,255,250.5731707,211.6532539,4.1,78.87804878,84.3807099,334,335.8414634,0,298.1158537
164,9/2/22 0:19,9/2/22 0:21,1662077950,1662078064,1.9,975,2.2,147,170,176.6987952,211.4414087,4.066666667,79.52459016,84.35127887,250,0,260.2650602,297.8242424
165,9/2/22 0:25,9/2/22 0:26,1662078309,1662078386,1.283333333,974,2.2,147,252,250.5903614,211.6772458,4.083333333,79.2,84.32024707,331,335.7831325,0,298.0240964
166,9/2/22 0:30,9/2/22 0:32,1662078629,1662078741,1.866666667,975,2.2,147,173,176.6547619,211.4675303,4.05,79.85185185,84.29349022,253,0,260.1785714,297.754491
167,9/2/22 0:35,9/2/22 0:36,1662078929,1662079007,1.3,974,2.2,147,249,250.5714286,211.7002916,3.133333333,103.212766,84.40610495,352,335.9761905,0,298.077381
168,9/2/22 0:40,9/2/22 0:42,1662079257,1662079368,1.85,975,2.2,147,175,176.6352941,211.4928064,4.166666667,77.616,84.36592682,253,0,260.0941176,297.8106509
169,9/2/22 0:47,9/2/22 0:48,1662079648,1662079720,1.2,974,2.2,147,270,250.8,211.7240252,4.666666667,69.3,84.27730372,339,336.0117647,0,298.0529412
170,9/2/22 0:53,9/2/22 0:55,1662080009,1662080116,1.783333333,975,2.2,147,181,176.6860465,211.5191247,4.816666667,67.14186851,84.17709649,248,0,259.9534884,297.7602339
171,9/2/22 1:01,9/2/22 1:01,1662080490,1662080500,0.166666667,974,2.2,147,1940,270.4418605,211.8616988,6.233333333,51.88235294,83.98933636,1992,355.2674419,0,307.6104651
172,9/2/22 1:07,9/2/22 1:08,1662080822,1662080926,1.733333333,975,2.2,147,187,176.8045977,211.6590566,5.366666667,60.26086957,83.85217759,247,0,259.8045977,307.2601156
173,9/2/22 1:14,9/2/22 1:15,1662081268,1662081338,1.166666667,974,2.2,147,277,270.5172414,211.997322,5.7,56.73684211,83.69634233,334,355.0229885,0,307.4137931
174,9/2/22 1:21,9/2/22 1:23,1662081678,1662081781,1.716666667,975,2.2,147,188,176.9318182,211.7969477,5.666666667,57.07058824,83.54419516,245,0,259.6363636,307.0571429
175,9/2/22 1:29,9/2/22 1:30,1662082144,1662082214,1.166666667,974,2.2,147,277,270.5909091,212.1310043,6.05,53.45454545,83.37323124,330,354.7386364,0,307.1875
176,9/2/22 1:34,9/2/22 1:36,1662082495,1662082604,1.816666667,975,2.2,147,178,176.9438202,211.9322066,4.683333333,69.05338078,83.29232813,247,0,259.494382,306.8474576
177,9/2/22 1:42,9/2/22 1:43,1662082969,1662083039,1.166666667,974,2.2,147,277,270.6629213,212.2621545,6.083333333,53.16164384,83.12305463,330,354.4606742,0,306.9775281
178,9/2/22 1:50,9/2/22 1:52,1662083438,1662083539,1.683333333,975,2.2,147,192,177.1111111,212.0657799,6.65,48.63157895,82.93036482,241,0,259.2888889,306.6089385
179,9/2/22 1:59,9/2/22 2:00,1662083985,1662084053,1.133333333,974,2.2,147,285,270.8222222,212.3922046,7.433333333,43.50672646,82.7113446,329,354.1777778,0,306.7333333
180,9/2/22 2:08,9/2/22 2:09,1662084489,1662084589,1.666666667,975,2.2,147,194,177.2967033,212.1983068,7.266666667,44.50458716,82.50025755,239,0,259.0659341,306.359116
181,9/2/22 2:17,9/2/22 2:18,1662085049,1662085117,1.133333333,974,2.2,147,285,270.978022,212.5212723,7.666666667,42.1826087,82.278732,327,353.8791209,0,306.4725275
182,9/2/22 2:26,9/2/22 2:27,1662085561,1662085659,1.633333333,975,2.2,147,198,177.5217391,212.330018,7.4,43.7027027,82.06793403,242,0,258.8804348,306.1202186
183,9/2/22 2:46,9/2/22 2:46,1662086771,1662086787,0.266666667,975,2.2,147,1213,188.655914,212.2013544,18.53333333,17.44964029,81.71674765,1230,0,269.3225806,311.1413043
184,9/2/22 2:55,9/2/22 2:56,1662087301,1662087373,1.2,974,2.2,147,270,270.9673913,212.5190086,8.566666667,37.75097276,81.47909481,308,353.3804348,0,311.1243243
185,9/2/22 3:04,9/2/22 3:06,1662087868,1662087965,1.616666667,975,2.2,147,200,188.7765957,212.3913613,8.25,39.2,81.25178785,239,0,269,310.7365591
186,9/2/22 3:15,9/2/22 3:16,1662088549,1662088615,1.1,974,2.2,147,294,271.2150538,212.7059265,9.733333333,33.2260274,80.9949656,327,353.0967742,0,310.8235294
187,9/2/22 3:26,9/2/22 3:28,1662089199,1662089294,1.583333333,975,2.2,147,204,188.9368421,212.5794952,9.733333333,33.2260274,80.74087551,237,0,268.6631579,310.4308511
188,9/2/22 3:38,9/2/22 3:40,1662089938,1662090004,1.1,974,2.2,147,294,271.4574468,212.8910187,10.73333333,30.13043478,80.4730954,324,352.787234,0,310.5026455
189,9/2/22 3:50,9/2/22 3:52,1662090631,1662090727,1.6,975,2.2,147,202,189.0729167,212.7656603,10.45,30.94736842,80.21243368,233,0,268.2916667,310.0947368
190,9/2/22 4:01,9/2/22 4:02,1662091290,1662091357,1.116666667,974,2.2,147,290,271.6526316,213.073969,9.383333333,34.46536412,79.97292022,324,352.4842105,0,310.1675393
191,9/2/22 4:12,9/2/22 4:14,1662091967,1662092062,1.583333333,975,2.2,147,204,189.2268041,212.9497651,10.16666667,31.80983607,79.72207083,236,0,267.9587629,309.78125
192,9/2/22 4:26,9/2/22 4:28,1662092814,1662092880,1.1,974,2.2,147,294,271.8854167,213.2551311,12.53333333,25.80319149,79.44269839,320,352.1458333,0,309.8341969
193,9/2/22 4:39,9/2/22 4:41,1662093585,1662093681,1.6,975,2.2,147,202,189.3571429,213.1319456,11.75,27.52340426,79.17507317,230,0,267.5714286,309.4226804
194,9/2/22 4:55,9/2/22 4:56,1662094505,1662094570,1.083333333,974,2.2,147,299,272.1649485,213.434679,13.73333333,23.54854369,78.88980891,323,351.8453608,0,309.4923077
195,9/2/22 5:08,9/2/22 5:10,1662095292,1662095401,1.816666667,975,2.2,147,178,189.2424242,213.3112491,12.03333333,26.87534626,78.624429,205,0,266.9393939,308.9591837
196,9/2/22 5:20,9/2/22 5:21,1662096018,1662096083,1.083333333,974,2.2,147,299,272.4387755,213.6113888,10.28333333,31.44894652,78.38495955,330,351.622449,0,309.0659898
197,9/2/22 5:34,9/2/22 5:35,1662096853,1662096947,1.566666667,975,2.2,147,206,189.41,213.4891596,12.83333333,25.2,78.11634864,231,0,266.58,308.6717172
198,9/2/22 5:48,9/2/22 5:49,1662097728,1662097794,1.1,974,2.2,147,294,272.6565657,213.7864832,13.01666667,24.84507042,77.84865378,319,351.2929293,0,308.7236181
199,9/2/22 6:01,9/2/22 6:02,1662098490,1662098569,1.316666667,975,2.2,147,246,189.970297,213.6674023,11.6,27.87931034,77.59880706,274,0,266.6534653,308.55
200,9/2/22 6:14,9/2/22 6:15,1662099288,1662099354,1.1,974,2.2,147,294,272.87,213.9619426,11.98333333,26.98748261,77.34700942,321,350.99,0,308.6119403
201,9/2/22 6:24,9/2/22 6:26,1662099873,1662099972,1.65,975,2.2,147,196,190.0294118,213.8434647,8.65,37.38728324,77.149189,233,0,266.3235294,308.2376238
202,9/2/22 6:36,9/2/22 6:37,1662100601,1662100668,1.116666667,974,2.2,147,290,273.039604,214.1350713,10.48333333,30.84896661,76.92110908,321,350.6930693,0,308.3004926
203,9/2/22 6:46,9/2/22 6:48,1662101210,1662101307,1.616666667,975,2.2,147,200,190.1262136,214.0173808,9.033333333,35.80073801,76.71953864,236,0,266.0291262,307.9460784
204,9/2/22 6:56,9/2/22 6:57,1662101807,1662101878,1.183333333,974,2.2,147,273,273.0392157,214.3052922,8.333333333,38.808,76.5346043,312,350.3137255,0,307.9658537
205,9/2/22 7:07,9/2/22 7:08,1662102426,1662102522,1.6,975,2.2,147,202,190.2403846,214.1884723,9.133333333,35.40875912,76.33496428,237,0,265.75,307.6213592
206,9/2/22 7:18,9/2/22 7:19,1662103127,1662103194,1.116666667,974,2.2,147,290,273.2038835,214.4735709,10.08333333,32.07272727,76.12113705,322,350.038835,0,307.6908213
207,9/2/22 7:28,9/2/22 7:30,1662103720,1662103818,1.633333333,975,2.2,147,198,190.3142857,214.3574205,8.766666667,36.88973384,75.93252453,235,0,265.4571429,307.3413462
208,9/2/22 7:38,9/2/22 7:39,1662104312,1662104380,1.133333333,974,2.2,147,285,273.3173077,214.6395252,8.233333333,39.27935223,75.7571505,324,349.7884615,0,307.4210526
209,9/2/22 7:47,9/2/22 7:48,1662104827,1662104926,1.65,975,2.2,147,196,190.3679245,214.5239462,7.45,43.40939597,75.60311357,239,0,265.2075472,307.0952381
210,9/2/22 7:56,9/2/22 7:57,1662105362,1662105430,1.133333333,974,2.2,147,285,273.4285714,214.803115,7.266666667,44.50458716,75.45572719,330,349.6,0,307.2037915
211,9/2/22 8:03,9/2/22 8:05,1662105800,1662105916,1.933333333,975,2.2,147,167,190.1495327,214.6868245,6.166666667,52.44324324,75.34717774,219,0,264.7757009,306.7877358
212,9/2/22 8:10,9/2/22 8:11,1662106247,1662106319,1.2,974,2.2,147,270,273.3962264,214.9624555,5.516666667,58.6223565,75.26865745,329,349.4056604,0,306.8920188
213,9/2/22 8:17,9/2/22 8:18,1662106625,1662106733,1.8,975,2.2,147,180,190.0555556,214.8460681,5.1,63.41176471,75.21325141,243,0,264.5740741,306.5934579
214,9/2/22 8:23,9/2/22 8:24,1662106996,1662107073,1.283333333,974,2.2,147,252,273.1962617,215.1174644,4.383333333,73.77946768,75.20658265,326,349.1869159,0,306.6837209
215,9/2/22 8:28,9/2/22 8:30,1662107301,1662107417,1.933333333,975,2.2,147,167,189.8440367,215.0004578,3.8,85.10526316,75.25240987,252,0,264.4587156,306.4305556
216,9/2/22 8:33,9/2/22 8:35,1662107635,1662107715,1.333333333,974,2.2,147,243,272.9166667,215.2673527,3.633333333,89.00917431,75.3158051,332,349.0277778,0,306.5483871
217,9/2/22 8:38,9/2/22 8:40,1662107920,1662108042,2.033333333,975,2.2,147,159,189.5636364,215.1494458,3.416666667,94.65365854,75.40451085,254,0,264.3636364,306.3073394
218,9/2/22 8:43,9/2/22 8:45,1662108233,1662108315,1.366666667,974,2.2,147,237,272.587156,215.4117184,3.183333333,101.591623,75.52408671,339,348.9357798,0,306.456621
219,9/2/22 8:48,9/2/22 8:50,1662108488,1662108619,2.183333333,975,2.2,147,148,189.1891892,215.2925251,2.883333333,112.1618497,75.69062199,260,0,264.3243243,306.2454545
220,9/2/22 8:52,9/2/22 8:54,1662108749,1662108840,1.516666667,974,2.2,147,213,272.0454545,215.5493257,2.166666667,149.2615385,76.02352207,362,349.0545455,0,306.4977376
221,9/2/22 8:56,9/2/22 8:58,1662109003,1662109133,2.166666667,975,2.2,147,149,188.8303571,215.42897,2.716666667,119.0429448,76.21730325,268,0,264.3571429,306.3243243
222,9/2/22 9:01,9/2/22 9:03,1662109311,1662109393,1.366666667,974,2.2,147,237,271.7297297,215.6814398,2.966666667,109.011236,76.36436125,346,349.027027,0,306.5022422
223,9/2/22 9:06,9/2/22 9:08,1662109576,1662109702,2.1,975,2.2,147,154,188.5221239,215.5601928,3.05,106.0327869,76.49680957,260,0,264.3185841,306.2946429
224,9/2/22 9:11,9/2/22 9:12,1662109888,1662109970,1.366666667,974,2.2,147,237,271.4196429,215.808457,3.1,104.3225806,76.62047967,341,348.9553571,0,306.4488889
225,9/2/22 9:15,9/2/22 9:18,1662110158,1662110282,2.066666667,975,2.2,147,156,188.2368421,215.6864587,3.133333333,103.212766,76.73814465,259,0,264.2719298,306.2389381
226,9/2/22 9:21,9/2/22 9:22,1662110474,1662110554,1.333333333,974,2.2,147,243,271.1681416,215.9308714,3.2,101.0625,76.8453004,344,348.9115044,0,306.4052863
227,9/2/22 9:25,9/2/22 9:27,1662110739,1662110865,2.1,975,2.2,147,154,187.9391304,215.8081006,3.083333333,104.8864865,76.96828806,259,0,264.226087,306.1973684
228,9/2/22 9:30,9/2/22 9:31,1662111009,1662111097,1.466666667,974,2.2,147,221,270.7280702,216.0479258,2.4,134.75,77.22060995,356,348.9736842,0,306.4148472
229,9/2/22 9:34,9/2/22 9:36,1662111266,1662111394,2.133333333,975,2.2,147,152,187.6293103,215.9243666,2.816666667,114.816568,77.38407063,267,0,264.25,306.2434783
230,9/2/22 9:39,9/2/22 9:40,1662111569,1662111654,1.416666667,974,2.2,147,228,270.3565217,216.1600037,2.916666667,110.88,77.52907466,339,348.8869565,0,306.3852814
231,9/2/22 9:43,9/2/22 9:45,1662111831,1662111958,2.116666667,975,2.2,147,153,187.3333333,216.0357508,2.95,109.6271186,77.66742829,263,0,264.2393162,306.1982759
232,9/2/22 9:49,9/2/22 9:50,1662112142,1662112223,1.35,974,2.2,147,240,270.0948276,216.267764,3.066666667,105.4565217,77.78669479,345,348.8534483,0,306.3648069
233,9/2/22 9:53,9/2/22 9:55,1662112411,1662112535,2.066666667,975,2.2,147,156,187.0677966,216.1429778,3.133333333,103.212766,77.89535321,259,0,264.1949153,306.1623932
234,9/2/22 9:58,9/2/22 10:00,1662112735,1662112826,1.516666667,974,2.2,147,213,269.6068376,216.3704836,3.333333333,97.02,77.97673469,310,348.5213675,0,306.1787234
235,9/2/22 10:03,9/2/22 10:05,1662113001,1662113122,2.016666667,975,2.2,147,160,186.8403361,216.2453558,2.916666667,110.88,78.11615531,271,0,264.2521008,306.029661
236,9/2/22 10:08,9/2/22 10:10,1662113332,1662113409,1.283333333,974,2.2,147,252,269.4576271,216.4698802,3.5,92.4,78.17642469,344,348.4830508,0,306.1898734
237,9/2/22 10:13,9/2/22 10:15,1662113624,1662113741,1.95,975,2.2,147,166,186.6666667,216.3446566,3.583333333,90.25116279,78.22715889,256,0,264.1833333,305.9789916
238,9/2/22 10:19,9/2/22 10:20,1662113958,1662114037,1.316666667,974,2.2,147,246,269.2605042,216.5660618,3.616666667,89.41935484,78.27398816,335,348.3697479,0,306.1004184
239,9/2/22 10:24,9/2/22 10:26,1662114252,1662114369,1.95,975,2.2,147,166,186.4958678,216.4407694,3.583333333,90.25116279,78.32389305,256,0,264.1157025,305.8916667
240,9/2/22 10:29,9/2/22 10:31,1662114584,1662114662,1.3,974,2.2,147,249,269.0916667,216.6592378,3.583333333,90.25116279,78.3733838,339,348.2916667,0,306.0290456
241,9/2/22 10:34,9/2/22 10:36,1662114877,1662114994,1.95,975,2.2,147,166,186.3278689,216.5339016,3.583333333,90.25116279,78.42246553,256,0,264.0491803,305.822314
242,9/2/22 10:39,9/2/22 10:41,1662115176,1662115261,1.416666667,974,2.2,147,228,268.7520661,216.7487911,3.033333333,106.6153846,78.53848577,335,348.1818182,0,305.9423868
243,9/2/22 10:44,9/2/22 10:46,1662115462,1662115580,1.966666667,975,2.2,147,164,186.1463415,216.6233713,3.35,96.53731343,78.61225146,261,0,264.0243902,305.7581967
244,9/2/22 10:49,9/2/22 10:51,1662115799,1662115876,1.283333333,974,2.2,147,252,268.6147541,216.835581,3.65,88.60273973,78.65302896,341,348.1229508,0,305.9020408
245,9/2/22 10:54,9/2/22 10:56,1662116091,1662116208,1.95,975,2.2,147,166,185.983871,216.7101675,3.583333333,90.25116279,78.70017585,256,0,263.9596774,305.699187
246,9/2/22 11:01,9/2/22 11:01,1662116490,1662116494,0.066666667,974,2.2,147,4851,305.8699187,217.0711382,4.7,68.80851064,78.66012862,4920,385.2926829,0,324.3805668
247,9/2/22 11:04,9/2/22 11:06,1662116691,1662116815,2.066666667,975,2.2,147,156,185.744,216.9448191,3.283333333,98.49746193,78.74011787,254,0,263.88,324.0967742
248,9/2/22 11:10,9/2/22 11:11,1662117011,1662117090,1.316666667,974,2.2,147,246,305.3870968,217.300009,3.266666667,99,78.82148286,345,384.9677419,0,324.1807229
249,9/2/22 11:14,9/2/22 11:16,1662117290,1662117411,2.016666667,975,2.2,147,160,185.5396825,217.1729676,3.333333333,97.02,78.89427692,257,0,263.8253968,323.912
250,9/2/22 11:20,9/2/22 11:21,1662117616,1662117694,1.3,974,2.2,147,249,304.936,217.5226212,3.416666667,94.65365854,78.95706331,344,384.64,0,323.9920319
251,9/2/22 11:24,9/2/22 11:26,1662117899,1662118019,2,975,2.2,147,162,185.3543307,217.3949692,3.416666667,94.65365854,79.01935138,257,0,263.7716535,323.7261905
252,9/2/22 11:30,9/2/22 11:31,1662118225,1662118302,1.283333333,974,2.2,147,252,304.515873,217.7393206,3.433333333,94.19417476,79.07933092,346,384.3333333,0,323.8142292
253,9/2/22 11:35,9/2/22 11:37,1662118513,1662118630,1.95,975,2.2,147,166,185.203125,217.6112254,3.516666667,91.96208531,79.13005043,258,0,263.7265625,323.5551181
254,9/2/22 11:40,9/2/22 11:42,1662118850,1662118926,1.266666667,974,2.2,147,255,304.1259843,217.9504989,3.666666667,88.2,79.16561886,343,384.007874,0,323.6313725
255,9/2/22 11:45,9/2/22 11:47,1662119146,1662119261,1.916666667,975,2.2,147,169,185.0775194,217.8220888,3.666666667,88.2,79.20090941,257,0,263.6744186,323.3710938
256,9/2/22 11:50,9/2/22 11:51,1662119426,1662119505,1.316666667,974,2.2,147,246,303.671875,218.1561347,2.75,117.6,79.35032221,364,383.8515625,0,323.5291829
257,9/2/22 11:55,9/2/22 11:57,1662119722,1662119837,1.916666667,975,2.2,147,169,184.9538462,218.0274437,3.616666667,89.41935484,79.38934947,258,0,263.6307692,323.2751938
258,9/2/22 12:01,9/2/22 12:02,1662120090,1662120143,0.883333333,974,2.2,147,366,304.1550388,218.3599826,4.216666667,76.69565217,79.37894909,443,384.3100775,0,323.7374517
259,9/2/22 12:06,9/2/22 12:08,1662120372,1662120486,1.9,975,2.2,147,170,184.8396947,218.2310585,3.816666667,84.73362445,79.399544,255,0,263.5648855,323.4730769
260,9/2/22 12:11,9/2/22 12:13,1662120717,1662120794,1.283333333,974,2.2,147,252,303.7538462,218.558732,3.85,84,79.41717027,336,383.9384615,0,323.5210728
261,9/2/22 12:17,9/2/22 12:18,1662121024,1662121139,1.916666667,975,2.2,147,169,184.719697,218.4295754,3.833333333,84.36521739,79.43605594,253,0,263.4848485,323.2519084
262,9/2/22 12:22,9/2/22 12:24,1662121374,1662121450,1.266666667,974,2.2,147,255,303.3816794,218.7525872,3.916666667,82.57021277,79.44797289,338,383.5877863,0,323.3079848
263,9/2/22 12:28,9/2/22 12:29,1662121682,1662121797,1.916666667,975,2.2,147,169,184.6015038,218.623227,3.866666667,83.63793103,79.46384394,253,0,263.406015,323.0416667
264,9/2/22 12:33,9/2/22 12:35,1662122036,1662122111,1.25,974,2.2,147,259,303.0454545,218.9418014,3.983333333,81.18828452,79.47035127,340,383.2575758,0,323.1056604
265,9/2/22 12:39,9/2/22 12:41,1662122345,1662122461,1.933333333,975,2.2,147,167,184.4701493,218.8122088,3.9,82.92307692,79.48333144,250,0,263.3059701,322.8308271
266,9/2/22 12:44,9/2/22 12:46,1662122688,1662122767,1.316666667,974,2.2,147,246,302.6165414,219.1260827,3.783333333,85.48017621,79.50579153,331,382.8646617,0,322.8614232
267,9/2/22 12:49,9/2/22 12:51,1662122981,1662123097,1.933333333,975,2.2,147,167,184.3407407,218.9962866,3.566666667,90.6728972,79.54745984,258,0,263.2666667,322.619403
268,9/2/22 12:55,9/2/22 12:56,1662123313,1662123392,1.316666667,974,2.2,147,246,302.1940299,219.3055719,3.6,89.83333333,79.58569728,336,382.5149254,0,322.669145
269,9/2/22 13:01,9/2/22 13:02,1662123690,1662123732,0.7,975,2.2,147,462,186.3823529,219.1836341,4.966666667,65.11409396,79.53209875,527,0,265.2058824,323.4259259
270,9/2/22 13:06,9/2/22 13:07,1662123976,1662124050,1.233333333,974,2.2,147,262,301.8962963,219.4888468,4.066666667,79.52459016,79.53207105,342,382.2148148,0,323.4944649
271,9/2/22 13:11,9/2/22 13:13,1662124304,1662124415,1.85,975,2.2,147,175,186.2992701,219.3668263,4.233333333,76.39370079,79.52053292,251,0,265.1021898,323.2279412
272,9/2/22 13:18,9/2/22 13:19,1662124689,1662124763,1.233333333,974,2.2,147,262,301.6029412,219.6680575,4.566666667,70.81751825,79.48865374,333,381.8529412,0,323.2637363
273,9/2/22 13:23,9/2/22 13:25,1662125029,1662125155,2.1,975,2.2,147,154,186.0652174,219.5454194,4.433333333,72.94736842,79.46478044,227,0,264.826087,322.9124088
274,9/2/22 13:30,9/2/22 13:31,1662125411,1662125484,1.216666667,974,2.2,147,266,301.3430657,219.8428654,4.266666667,75.796875,79.4514426,342,381.5620438,0,322.9818182
275,9/2/22 13:36,9/2/22 13:37,1662125762,1662125872,1.833333333,975,2.2,147,176,185.9928058,219.7202203,4.633333333,69.79856115,79.41646839,246,0,264.6906475,322.7028986
276,9/2/22 13:42,9/2/22 13:43,1662126157,1662126230,1.216666667,974,2.2,147,266,301.0869565,220.013963,4.75,68.08421053,79.37555772,334,381.2173913,0,322.7436823
277,9/2/22 13:48,9/2/22 13:50,1662126503,1662126613,1.833333333,975,2.2,147,176,185.9214286,219.891328,4.55,71.07692308,79.34570651,247,0,264.5642857,322.471223
